File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source,Bucketeer State,IIIF Access URL,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0067_f_033r.tif,97,sinai,"Syriac 50, f. 33r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/fr499r00,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Ffr499r00,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0068_f_033v.tif,98,sinai,"Syriac 50, f. 33v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/gb82xx2s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fgb82xx2s,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0069_f_034r.tif,99,sinai,"Syriac 50, f. 34r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/td99tc8f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Ftd99tc8f,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0070_f_034v.tif,100,sinai,"Syriac 50, f. 34v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/3324xf5v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F3324xf5v,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0071_f_035r.tif,101,sinai,"Syriac 50, f. 35r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/x349tm7m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fx349tm7m,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0072_f_035v.tif,102,sinai,"Syriac 50, f. 35v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/t1997501,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Ft1997501,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0073_f_036r.tif,103,sinai,"Syriac 50, f. 36r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/8t65gj6t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F8t65gj6t,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0074_f_036v.tif,104,sinai,"Syriac 50, f. 36v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/9617988t,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F9617988t,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0075_f_037r.tif,105,sinai,"Syriac 50, f. 37r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/55065m14,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F55065m14,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0076_f_037v.tif,106,sinai,"Syriac 50, f. 37v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/tq39779z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Ftq39779z,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0077_f_038r.tif,107,sinai,"Syriac 50, f. 38r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/qj766h9r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fqj766h9r,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0078_f_038v.tif,108,sinai,"Syriac 50, f. 38v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/55181m2h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F55181m2h,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0079_f_039r.tif,109,sinai,"Syriac 50, f. 39r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/w969vf1p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fw969vf1p,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0080_f_039v.tif,110,sinai,"Syriac 50, f. 39v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/9g67dn7r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F9g67dn7r,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0081_f_040r.tif,111,sinai,"Syriac 50, f. 40r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/5g05fc4p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F5g05fc4p,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0082_f_040v.tif,112,sinai,"Syriac 50, f. 40v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/wf79tv4d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fwf79tv4d,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0083_f_041r.tif,113,sinai,"Syriac 50, f. 41r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/dq80b181,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fdq80b181,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0084_f_041v.tif,114,sinai,"Syriac 50, f. 41v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/qd87xk6r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fqd87xk6r,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0085_f_042r.tif,115,sinai,"Syriac 50, f. 42r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/1n62fz6g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F1n62fz6g,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0086_f_042v.tif,116,sinai,"Syriac 50, f. 42v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/2k34925m,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F2k34925m,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0087_f_043r.tif,117,sinai,"Syriac 50, f. 43r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/tv94nn9g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Ftv94nn9g,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0088_f_043v.tif,118,sinai,"Syriac 50, f. 43v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/p672fj50,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fp672fj50,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0089_f_044r.tif,119,sinai,"Syriac 50, f. 44r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/2066wk5v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F2066wk5v,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0090_f_044v.tif,120,sinai,"Syriac 50, f. 44v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/cm450p5b,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fcm450p5b,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0091_f_045r.tif,121,sinai,"Syriac 50, f. 45r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/1z08zq0b,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F1z08zq0b,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0092_f_045v.tif,122,sinai,"Syriac 50, f. 45v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/mk029w64,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fmk029w64,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0093_f_046r.tif,123,sinai,"Syriac 50, f. 46r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/4d94z21q,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F4d94z21q,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0094_f_046v.tif,124,sinai,"Syriac 50, f. 46v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/mr07zr60,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fmr07zr60,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0095_f_047r.tif,125,sinai,"Syriac 50, f. 47r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/xs71q08f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fxs71q08f,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0096_f_047v.tif,126,sinai,"Syriac 50, f. 47v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/hn282s1v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fhn282s1v,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0097_f_048r.tif,127,sinai,"Syriac 50, f. 48r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/14203j1k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F14203j1k,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0098_f_048v.tif,128,sinai,"Syriac 50, f. 48v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/cv184h51,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fcv184h51,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0099_f_049r.tif,129,sinai,"Syriac 50, f. 49r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/4v96cz6p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F4v96cz6p,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0100_f_049v.tif,130,sinai,"Syriac 50, f. 49v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/04343z4s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F04343z4s,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0101_f_050r.tif,131,sinai,"Syriac 50, f. 50r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/2h94c88h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F2h94c88h,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0102_f_050v.tif,132,sinai,"Syriac 50, f. 50v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/h698dk5w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fh698dk5w,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0103_f_051r.tif,133,sinai,"Syriac 50, f. 51r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/6w917k7g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F6w917k7g,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0104_f_051v.tif,134,sinai,"Syriac 50, f. 51v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/ft729w3d,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fft729w3d,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0105_f_052r.tif,135,sinai,"Syriac 50, f. 52r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/1995j37p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F1995j37p,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0106_f_052v.tif,136,sinai,"Syriac 50, f. 52v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/qw93sz3q,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fqw93sz3q,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0107_f_053r.tif,137,sinai,"Syriac 50, f. 53r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/nd08zm1v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fnd08zm1v,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0108_f_053v.tif,138,sinai,"Syriac 50, f. 53v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/7w47n265,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2F7w47n265,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0109_f_054r.tif,139,sinai,"Syriac 50, f. 54r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/xd840z33,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fxd840z33,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0110_f_054v.tif,140,sinai,"Syriac 50, f. 54v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/p896vs0k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fp896vs0k,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0111_f_055r.tif,141,sinai,"Syriac 50, f. 55r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/st44f849,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fst44f849,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0112_f_055v.tif,142,sinai,"Syriac 50, f. 55v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/vx90pw3h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fvx90pw3h,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0113_f_056r.tif,143,sinai,"Syriac 50, f. 56r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/dv10s027,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fdv10s027,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0114_f_056v.tif,144,sinai,"Syriac 50, f. 56v",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/n900pk6f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Fn900pk6f,
Masters/sinaimasters/syr/syriac_0050/sld_syr0050_0115_f_057r.tif,145,sinai,"Syriac 50, f. 57r",Text,,ark:/21198/z1sv2f4k,ark:/21198/z1s489m7/tj88x140,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Syriac 50 + NF M 50 + NF M 63 + Chabot 75,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489m7%2Ftj88x140,
