CSV Source File,File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source,Bucketeer State,IIIF Access URL,IIIF Manifest URL
./sinai_del6-2/arabic_0523.csv,"""Masters/sinaimasters/ara/arabic_0523/lcc_left.tif""",293,sinai,LCC Left, ,non-paged,ark:/21198/z1698n7w,ark:/21198/z1698n7w/3q661644,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 523,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698n7w%2F3q661644
./sinai_del6-2/arabic_0523.csv,"""Masters/sinaimasters/ara/arabic_0523/lcc_right.tif""",294,sinai,LCC Right, ,non-paged,ark:/21198/z1698n7w,ark:/21198/z1698n7w/kk50818j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 523,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698n7w%2Fkk50818j
./sinai_del6-2/arabic_0251.csv,"""Masters/sinaimasters/ara/arabic_0251/lcc_left.tif""",219,sinai,LCC Left, ,non-paged,ark:/21198/z1dz1t3x,ark:/21198/z1dz1t3x/jj358k39,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 251,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz1t3x%2Fjj358k39
./sinai_del6-2/arabic_0251.csv,"""Masters/sinaimasters/ara/arabic_0251/lcc_right.tif""",220,sinai,LCC Right, ,non-paged,ark:/21198/z1dz1t3x,ark:/21198/z1dz1t3x/rv420858,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 251,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz1t3x%2Frv420858
./sinai_del6-2/syriac_0036.csv,"""Masters/sinaimasters/syr/syriac_0036/lcc_left.tif""",231,sinai,LCC Left, ,non-paged,ark:/21198/z1nc7jzd,ark:/21198/z1nc7jzd/3w47t246,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 36,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7jzd%2F3w47t246
./sinai_del6-2/syriac_0036.csv,"""Masters/sinaimasters/syr/syriac_0036/lcc_right.tif""",232,sinai,LCC Right, ,non-paged,ark:/21198/z1nc7jzd,ark:/21198/z1nc7jzd/cm27277x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 36,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7jzd%2Fcm27277x
./sinai_del6-2/arabic_0325.csv,"""Masters/sinaimasters/ara/arabic_0325/lcc_left.tif""",561,sinai,LCC Left, ,non-paged,ark:/21198/z14j1zvt,ark:/21198/z14j1zvt/tv35gb72,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 325,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j1zvt%2Ftv35gb72
./sinai_del6-2/arabic_0325.csv,"""Masters/sinaimasters/ara/arabic_0325/lcc_right.tif""",562,sinai,LCC Right, ,non-paged,ark:/21198/z14j1zvt,ark:/21198/z14j1zvt/8m72022g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 325,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j1zvt%2F8m72022g
./sinai_del6-2/arabic_0253.csv,"""Masters/sinaimasters/ara/arabic_0253/lcc_left.tif""",308,sinai,LCC Left, ,non-paged,ark:/21198/z1989rrt,ark:/21198/z1989rrt/r422f04p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 253,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989rrt%2Fr422f04p
./sinai_del6-2/arabic_0253.csv,"""Masters/sinaimasters/ara/arabic_0253/lcc_right.tif""",309,sinai,LCC Right, ,non-paged,ark:/21198/z1989rrt,ark:/21198/z1989rrt/cq834356,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 253,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989rrt%2Fcq834356
./sinai_del6-2/syriac_0154.csv,"""Masters/sinaimasters/syr/syriac_0154/lcc_left.tif""",469,sinai,LCC Left, ,non-paged,ark:/21198/z17388nz,ark:/21198/z17388nz/m402g11c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 154,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17388nz%2Fm402g11c
./sinai_del6-2/syriac_0154.csv,"""Masters/sinaimasters/syr/syriac_0154/lcc_right.tif""",470,sinai,LCC Right, ,non-paged,ark:/21198/z17388nz,ark:/21198/z17388nz/w222qs5w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 154,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17388nz%2Fw222qs5w
./sinai_del6-2/syriac_0168.csv,"""Masters/sinaimasters/syr/syriac_0168/lcc.tif""",412,sinai,LCC, ,non-paged,ark:/21198/z1fn2qwk,ark:/21198/z1fn2qwk/h5613x8s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 168,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2qwk%2Fh5613x8s
./sinai_del6-2/syriac_0155.csv,"""Masters/sinaimasters/syr/syriac_0155/lcc.tif""",525,sinai,LCC, ,non-paged,ark:/21198/z13f67cd,ark:/21198/z13f67cd/x486nh35,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 155,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f67cd%2Fx486nh35
./sinai_del6-2/syriac_0141.csv,"""Masters/sinaimasters/syr/syriac_0141/lcc.tif""",414,sinai,LCC, ,non-paged,ark:/21198/z1md0hps,ark:/21198/z1md0hps/94674x5r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 141,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0hps%2F94674x5r
./sinai_del6-2/arabic_0118.csv,"""Masters/sinaimasters/ara/arabic_0118/lcc.tif""",486,sinai,LCC, ,non-paged,ark:/21198/z10z8n0f,ark:/21198/z10z8n0f/hs54j75x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 118,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8n0f%2Fhs54j75x
./sinai_del6-2/syriac_0233.csv,"""Masters/sinaimasters/syr/syriac_0233/lcc_left.tif""",415,sinai,LCC Left, ,non-paged,ark:/21198/z1xp8pn0,ark:/21198/z1xp8pn0/b539df01,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 233,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp8pn0%2Fb539df01
./sinai_del6-2/syriac_0233.csv,"""Masters/sinaimasters/syr/syriac_0233/lcc_right.tif""",416,sinai,LCC Right, ,non-paged,ark:/21198/z1xp8pn0,ark:/21198/z1xp8pn0/tk70st6r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 233,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp8pn0%2Ftk70st6r
./sinai_del6-2/arabic_0256.csv,"""Masters/sinaimasters/ara/arabic_0256/lcc_left.tif""",313,sinai,LCC Left, ,non-paged,ark:/21198/z15h911w,ark:/21198/z15h911w/f335xn95,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 256,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h911w%2Ff335xn95
./sinai_del6-2/arabic_0256.csv,"""Masters/sinaimasters/ara/arabic_0256/lcc_right.tif""",314,sinai,LCC Right, ,non-paged,ark:/21198/z15h911w,ark:/21198/z15h911w/v8898r1s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 256,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h911w%2Fv8898r1s
./sinai_del6-2/arabic_0530.csv,"""Masters/sinaimasters/ara/arabic_0530/lcc_left.tif""",855,sinai,LCC Left, ,non-paged,ark:/21198/z12j7wh5,ark:/21198/z12j7wh5/p023qr4h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 530,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j7wh5%2Fp023qr4h
./sinai_del6-2/arabic_0530.csv,"""Masters/sinaimasters/ara/arabic_0530/lcc_right.tif""",856,sinai,LCC Right, ,non-paged,ark:/21198/z12j7wh5,ark:/21198/z12j7wh5/ng169z76,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 530,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j7wh5%2Fng169z76
./sinai_del6-2/syriac_0151.csv,"""Masters/sinaimasters/syr/syriac_0151/lcc_left.tif""",285,sinai,LCC Left, ,non-paged,ark:/21198/z1bv919g,ark:/21198/z1bv919g/pr93mm46,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 151,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv919g%2Fpr93mm46
./sinai_del6-2/syriac_0151.csv,"""Masters/sinaimasters/syr/syriac_0151/lcc_right.tif""",286,sinai,LCC Right, ,non-paged,ark:/21198/z1bv919g,ark:/21198/z1bv919g/7206623x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 151,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv919g%2F7206623x
./sinai_del6-2/syriac_0150.csv,"""Masters/sinaimasters/syr/syriac_0150/lcc_left.tif""",193,sinai,LCC Left, ,non-paged,ark:/21198/z1gm9rzh,ark:/21198/z1gm9rzh/jk44t185,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 150,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gm9rzh%2Fjk44t185
./sinai_del6-2/syriac_0150.csv,"""Masters/sinaimasters/syr/syriac_0150/lcc_right.tif""",194,sinai,LCC Right, ,non-paged,ark:/21198/z1gm9rzh,ark:/21198/z1gm9rzh/t878594v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 150,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gm9rzh%2Ft878594v
./sinai_del6-2/arabic_0257.csv,"""Masters/sinaimasters/ara/arabic_0257/lcc_left.tif""",305,sinai,LCC Left, ,non-paged,ark:/21198/z11r8878,ark:/21198/z11r8878/s786fz4j,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 257,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8878%2Fs786fz4j
./sinai_del6-2/arabic_0257.csv,"""Masters/sinaimasters/ara/arabic_0257/lcc_right.tif""",306,sinai,LCC Right, ,non-paged,ark:/21198/z11r8878,ark:/21198/z11r8878/0p980606,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 257,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8878%2F0p980606
./sinai_del6-2/arabic_0321.csv,"""Masters/sinaimasters/ara/arabic_0321/lcc.tif""",630,sinai,LCC, ,non-paged,ark:/21198/z1892qpw,ark:/21198/z1892qpw/q6381508,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 321,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892qpw%2Fq6381508
./sinai_del6-2/arabic_0490.csv,"""Masters/sinaimasters/ara/arabic_0490/lcc.tif""",992,sinai,LCC, ,non-paged,ark:/21198/z1qc1n64,ark:/21198/z1qc1n64/tn85q294,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 490,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc1n64%2Ftn85q294
./sinai_del6-2/arabic_0056.csv,"""Masters/sinaimasters/ara/arabic_0056/lcc.tif""",312,sinai,LCC, ,non-paged,ark:/21198/z1d525m7,ark:/21198/z1d525m7/tw40j93k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 56,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d525m7%2Ftw40j93k
./sinai_del6-2/syriac_0033.csv,"""Masters/sinaimasters/syr/syriac_0033/lcc.tif""",266,sinai,LCC, ,non-paged,ark:/21198/z1s489r1,ark:/21198/z1s489r1/pk51vx12,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 33,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s489r1%2Fpk51vx12
./sinai_del6-2/arabic_0452.csv,"""Masters/sinaimasters/ara/arabic_0452/lcc.tif""",490,sinai,LCC, ,non-paged,ark:/21198/z1zs4f63,ark:/21198/z1zs4f63/kn849089,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 452,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4f63%2Fkn849089
./sinai_del6-2/arabic_0305.csv,"""Masters/sinaimasters/ara/arabic_0305/lcc_left.tif""",435,sinai,LCC Left, ,non-paged,ark:/21198/z1ng68c4,ark:/21198/z1ng68c4/v711qp8z,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 305,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng68c4%2Fv711qp8z
./sinai_del6-2/arabic_0305.csv,"""Masters/sinaimasters/ara/arabic_0305/lcc_right.tif""",436,sinai,LCC Right, ,non-paged,ark:/21198/z1ng68c4,ark:/21198/z1ng68c4/qw57fs8p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 305,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng68c4%2Fqw57fs8p
./sinai_del6-2/arabic_0339.csv,"""Masters/sinaimasters/ara/arabic_0339/lcc.tif""",562,sinai,LCC, ,non-paged,ark:/21198/z10s173f,ark:/21198/z10s173f/jx57p15s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 339,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s173f%2Fjx57p15s
./sinai_del6-2/arabic_0073.csv,"""Masters/sinaimasters/ara/arabic_0073/lcc_left.tif""",205,sinai,LCC Left, ,non-paged,ark:/21198/z14n0p90,ark:/21198/z14n0p90/7n494j1b,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 73,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0p90%2F7n494j1b
./sinai_del6-2/arabic_0073.csv,"""Masters/sinaimasters/ara/arabic_0073/lcc_right.tif""",206,sinai,LCC Right, ,non-paged,ark:/21198/z14n0p90,ark:/21198/z14n0p90/nm39x00v,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 73,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0p90%2Fnm39x00v
./sinai_del6-2/syriac_0163.csv,"""Masters/sinaimasters/syr/syriac_0163/lcc_left.tif""",167,sinai,LCC Left, ,non-paged,ark:/21198/z1tx504b,ark:/21198/z1tx504b/q016f494,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 163,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx504b%2Fq016f494
./sinai_del6-2/syriac_0163.csv,"""Masters/sinaimasters/syr/syriac_0163/lcc_right.tif""",168,sinai,LCC Right, ,non-paged,ark:/21198/z1tx504b,ark:/21198/z1tx504b/7b73mf67,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 163,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx504b%2F7b73mf67
./sinai_del6-2/arabic_0258.csv,"""Masters/sinaimasters/ara/arabic_0258/lcc_left.tif""",525,sinai,LCC Left, ,non-paged,ark:/21198/z1x07rqf,ark:/21198/z1x07rqf/ng519k3r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 258,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x07rqf%2Fng519k3r
./sinai_del6-2/arabic_0258.csv,"""Masters/sinaimasters/ara/arabic_0258/lcc_right.tif""",526,sinai,LCC Right, ,non-paged,ark:/21198/z1x07rqf,ark:/21198/z1x07rqf/4422w986,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 258,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x07rqf%2F4422w986
./sinai_del6-2/arabic_0310.csv,"""Masters/sinaimasters/ara/arabic_0310/lcc.tif""",198,sinai,LCC, ,non-paged,ark:/21198/z1d23gc5,ark:/21198/z1d23gc5/nr46f02r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 310,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23gc5%2Fnr46f02r
./sinai_del6-2/syriac_0215.csv,"""Masters/sinaimasters/syr/syriac_0215/lcc.tif""",394,sinai,LCC, ,non-paged,ark:/21198/z12f9671,ark:/21198/z12f9671/0557bp3c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 215,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9671%2F0557bp3c
./sinai_del6-2/arabic_0306.csv,"""Masters/sinaimasters/ara/arabic_0306/lcc.tif""",753,sinai,LCC, ,non-paged,ark:/21198/z1ht471p,ark:/21198/z1ht471p/4376kb5x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 306,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht471p%2F4376kb5x
./sinai_del6-2/arabic_0500.csv,"""Masters/sinaimasters/ara/arabic_0500/lcc_left.tif""",591,sinai,LCC Left, ,non-paged,ark:/21198/z1km0wkr,ark:/21198/z1km0wkr/7x50wg39,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 500,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km0wkr%2F7x50wg39
./sinai_del6-2/arabic_0500.csv,"""Masters/sinaimasters/ara/arabic_0500/lcc_right.tif""",592,sinai,LCC Right, ,non-paged,ark:/21198/z1km0wkr,ark:/21198/z1km0wkr/kt53cw4b,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 500,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km0wkr%2Fkt53cw4b
./sinai_del6-2/syriac_0161.csv,"""Masters/sinaimasters/syr/syriac_0161/lcc_left.tif""",89,sinai,LCC Left, ,non-paged,ark:/21198/z1zp5qwq,ark:/21198/z1zp5qwq/t710mr8c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 161,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5qwq%2Ft710mr8c
./sinai_del6-2/syriac_0161.csv,"""Masters/sinaimasters/syr/syriac_0161/lcc_right.tif""",90,sinai,LCC Right, ,non-paged,ark:/21198/z1zp5qwq,ark:/21198/z1zp5qwq/7j97zw16,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 161,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5qwq%2F7j97zw16
./sinai_del6-2/arabic_0059.csv,"""Masters/sinaimasters/ara/arabic_0059/lcc.tif""",342,sinai,LCC, ,non-paged,ark:/21198/z18d1dxz,ark:/21198/z18d1dxz/8z16dd2s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 59,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1dxz%2F8z16dd2s
./sinai_del6-2/syriac_0174.csv,"""Masters/sinaimasters/syr/syriac_0174/lcc_left.tif""",395,sinai,LCC Left, ,non-paged,ark:/21198/z1669xxh,ark:/21198/z1669xxh/9s72t175,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 174,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1669xxh%2F9s72t175
