File name cleanup,File name cleanup,ingest package,coll id,Ms folio folder,File,Source,File Path
c-d-2v-c-d-3r KTK pseudo MB365UV-VIS,4,CPANF-frg12,"CPA NF frg. 12 c d 2v, c d 3r",CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_pseudo_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028/CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_pseudo_MB365UV-VIS.tif
c-d-2v-c-d-3r KTK pseudo WBUVO22-VIS,4,CPANF-frg12,"CPA NF frg. 12 c d 2v, c d 3r",CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028/CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_pseudo_WBUVO22-VIS.tif
c-d-2v-c-d-3r KTK pseudo WBUVUVb-MB780IR,4,CPANF-frg12,"CPA NF frg. 12 c d 2v, c d 3r",CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028/CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_pseudo_WBUVUVb-MB780IR.tif
c-d-2v-c-d-3r KTK pseudo WBUVUVb-VIS,4,CPANF-frg12,"CPA NF frg. 12 c d 2v, c d 3r",CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028/CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_pseudo_WBUVUVb-VIS.tif
c-d-2v-c-d-3r KTK pseudo WBUVUVP-VIS,4,CPANF-frg12,"CPA NF frg. 12 c d 2v, c d 3r",CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_pseudo_WBUVUVP-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028/CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_pseudo_WBUVUVP-VIS.tif
c-d-2v-c-d-3r KTK sharpie WBUVB47-VIS,4,CPANF-frg12,"CPA NF frg. 12 c d 2v, c d 3r",CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_sharpie_WBUVB47-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028/CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_sharpie_WBUVB47-VIS.tif
c-d-2v-c-d-3r KTK sharpie WBUVG58-MB780IR,4,CPANF-frg12,"CPA NF frg. 12 c d 2v, c d 3r",CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_sharpie_WBUVG58-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028/CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_sharpie_WBUVG58-MB780IR.tif
c-d-2v-c-d-3r KTK sharpie WBUVG58-VIS,4,CPANF-frg12,"CPA NF frg. 12 c d 2v, c d 3r",CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_sharpie_WBUVG58-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028/CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_sharpie_WBUVG58-VIS.tif
c-d-2v-c-d-3r KTK sharpie WBUVUVb-VIS,4,CPANF-frg12,"CPA NF frg. 12 c d 2v, c d 3r",CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_sharpie_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_c-d-002v-c-d-003r_K-24-028/CPANF-frg12_c-d-002v-c-d-003r_K-24-028_KTK_sharpie_WBUVUVb-VIS.tif
g-1r-g-2v KTK pseudo WBUVO22-VIS,4,CPANF-frg12,"CPA NF frg. 12 g 1r, g 2v",CPANF-frg12_g-001r-g-002v_K-24-029_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029/CPANF-frg12_g-001r-g-002v_K-24-029_KTK_pseudo_WBUVO22-VIS.tif
g-1r-g-2v KTK pseudo WBUVUVb-MB780IR,4,CPANF-frg12,"CPA NF frg. 12 g 1r, g 2v",CPANF-frg12_g-001r-g-002v_K-24-029_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029/CPANF-frg12_g-001r-g-002v_K-24-029_KTK_pseudo_WBUVUVb-MB780IR.tif
g-1r-g-2v KTK pseudo WBUVUVb-VIS,4,CPANF-frg12,"CPA NF frg. 12 g 1r, g 2v",CPANF-frg12_g-001r-g-002v_K-24-029_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029/CPANF-frg12_g-001r-g-002v_K-24-029_KTK_pseudo_WBUVUVb-VIS.tif
g-1r-g-2v KTK sharpie WBUVG58-MB780IR,4,CPANF-frg12,"CPA NF frg. 12 g 1r, g 2v",CPANF-frg12_g-001r-g-002v_K-24-029_KTK_sharpie_WBUVG58-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029/CPANF-frg12_g-001r-g-002v_K-24-029_KTK_sharpie_WBUVG58-MB780IR.tif
g-1r-g-2v KTK sharpie WBUVG58-VIS,4,CPANF-frg12,"CPA NF frg. 12 g 1r, g 2v",CPANF-frg12_g-001r-g-002v_K-24-029_KTK_sharpie_WBUVG58-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029/CPANF-frg12_g-001r-g-002v_K-24-029_KTK_sharpie_WBUVG58-VIS.tif
g-1r-g-2v KTK sharpie WBUVO22-MB780IR,4,CPANF-frg12,"CPA NF frg. 12 g 1r, g 2v",CPANF-frg12_g-001r-g-002v_K-24-029_KTK_sharpie_WBUVO22-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029/CPANF-frg12_g-001r-g-002v_K-24-029_KTK_sharpie_WBUVO22-MB780IR.tif
g-1r-g-2v KTK sharpie WBUVO22-VIS,4,CPANF-frg12,"CPA NF frg. 12 g 1r, g 2v",CPANF-frg12_g-001r-g-002v_K-24-029_KTK_sharpie_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029/CPANF-frg12_g-001r-g-002v_K-24-029_KTK_sharpie_WBUVO22-VIS.tif
g-1r-g-2v KTK sharpie WBUVUVb-MB780IR,4,CPANF-frg12,"CPA NF frg. 12 g 1r, g 2v",CPANF-frg12_g-001r-g-002v_K-24-029_KTK_sharpie_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029/CPANF-frg12_g-001r-g-002v_K-24-029_KTK_sharpie_WBUVUVb-MB780IR.tif
g-1r-g-2v KTK sharpie WBUVUVb-VIS,4,CPANF-frg12,"CPA NF frg. 12 g 1r, g 2v",CPANF-frg12_g-001r-g-002v_K-24-029_KTK_sharpie_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001r-g-002v_K-24-029/CPANF-frg12_g-001r-g-002v_K-24-029_KTK_sharpie_WBUVUVb-VIS.tif
g-1v-g-2r KTK pseudo MB365UV-MB780IR,4,CPANF-frg12,"CPA NF frg. 12 g 1v, g 2r",CPANF-frg12_g-001v-g-002r_K-24-030_KTK_pseudo_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030/CPANF-frg12_g-001v-g-002r_K-24-030_KTK_pseudo_MB365UV-MB780IR.tif
g-1v-g-2r KTK pseudo MB365UV-VIS,4,CPANF-frg12,"CPA NF frg. 12 g 1v, g 2r",CPANF-frg12_g-001v-g-002r_K-24-030_KTK_pseudo_MB365UV-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030/CPANF-frg12_g-001v-g-002r_K-24-030_KTK_pseudo_MB365UV-VIS.tif
g-1v-g-2r KTK pseudo WBUVO22-VIS,4,CPANF-frg12,"CPA NF frg. 12 g 1v, g 2r",CPANF-frg12_g-001v-g-002r_K-24-030_KTK_pseudo_WBUVO22-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030/CPANF-frg12_g-001v-g-002r_K-24-030_KTK_pseudo_WBUVO22-VIS.tif
g-1v-g-2r KTK pseudo WBUVUVb-MB780IR,4,CPANF-frg12,"CPA NF frg. 12 g 1v, g 2r",CPANF-frg12_g-001v-g-002r_K-24-030_KTK_pseudo_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030/CPANF-frg12_g-001v-g-002r_K-24-030_KTK_pseudo_WBUVUVb-MB780IR.tif
g-1v-g-2r KTK pseudo WBUVUVb-VIS,4,CPANF-frg12,"CPA NF frg. 12 g 1v, g 2r",CPANF-frg12_g-001v-g-002r_K-24-030_KTK_pseudo_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030/CPANF-frg12_g-001v-g-002r_K-24-030_KTK_pseudo_WBUVUVb-VIS.tif
g-1v-g-2r KTK sharpie avgUV-VIS,4,CPANF-frg12,"CPA NF frg. 12 g 1v, g 2r",CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_avgUV-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030/CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_avgUV-VIS.tif
g-1v-g-2r KTK sharpie MB365UV-MB780IR,4,CPANF-frg12,"CPA NF frg. 12 g 1v, g 2r",CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_MB365UV-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030/CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_MB365UV-MB780IR.tif
g-1v-g-2r KTK sharpie WBUVG58-MB780IR,4,CPANF-frg12,"CPA NF frg. 12 g 1v, g 2r",CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_WBUVG58-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030/CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_WBUVG58-MB780IR.tif
g-1v-g-2r KTK sharpie WBUVG58-VIS,4,CPANF-frg12,"CPA NF frg. 12 g 1v, g 2r",CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_WBUVG58-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030/CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_WBUVG58-VIS.tif
g-1v-g-2r KTK sharpie WBUVO22-MB780IR,4,CPANF-frg12,"CPA NF frg. 12 g 1v, g 2r",CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_WBUVO22-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030/CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_WBUVO22-MB780IR.tif
g-1v-g-2r KTK sharpie WBUVUVb-MB780IR,4,CPANF-frg12,"CPA NF frg. 12 g 1v, g 2r",CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_WBUVUVb-MB780IR.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030/CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_WBUVUVb-MB780IR.tif
g-1v-g-2r KTK sharpie WBUVUVb-VIS,4,CPANF-frg12,"CPA NF frg. 12 g 1v, g 2r",CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_WBUVUVb-VIS.tif,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030,/Volumes/spp_ingest/IngestPackage4/CPANF-frg12/CPANF-frg12_g-001v-g-002r_K-24-030/CPANF-frg12_g-001v-g-002r_K-24-030_KTK_sharpie_WBUVUVb-VIS.tif
